budget,genres,homepage,id,keywords,original_language,original_title,overview,viewercount,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_count,vote_average
0,"[{""id"": 35, ""name"": ""Comedy""}]",,11025,"[{""id"": 1608, ""name"": ""twin sister""}, {""id"": 5699, ""name"": ""music video""}, {""id"": 5800, ""name"": ""geek""}, {""id"": 6876, ""name"": ""vacation""}, {""id"": 13160, ""name"": ""university""}, {""id"": 155722, ""name"": ""teen comedy""}, {""id"": 187056, ""name"": ""woman director""}]",en,New York Minute,"Top student Jane Ryan heads to Manhattan for a college-scholarship competition. Her rebellious twin Roxy Ryan goes along to crash a video shoot. But anything can happen - and does - in a romp involving a pursuing truant officer, a smuggler, hunkalicious guys and the girls' realization that when the chips are down, a sister can be the best friend of all.",10.0403,"[{""name"": ""DiNovi Pictures"", ""id"": 813}, {""name"": ""Dualstar Productions"", ""id"": 6130}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/1/2004,0,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,New York Minute,185,5.5
55000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,6520,"[{""id"": 3966, ""name"": ""camelot""}, {""id"": 10466, ""name"": ""knight""}, {""id"": 10982, ""name"": ""king arthur""}, {""id"": 177128, ""name"": ""excalibur""}, {""id"": 177129, ""name"": ""knights of the round table""}]",en,First Knight,"The timeless tale of King Arthur and the legend of Camelot are retold in this passionate period drama. Arthur is reluctant to hand the crown to Lancelot, and Guinevere is torn between her loyalty to her husband and her growing love for his rival. But Lancelot must balance his loyalty to the throne with the rewards of true love.",19.143321,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""First Knight Productions"", ""id"": 10158}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/7/1995,127600435,134,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,Their greatest battle would be for her love.,First Knight,311,5.9
60000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]",,8413,"[{""id"": 1826, ""name"": ""space marine""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 3030, ""name"": ""nightmare""}, {""id"": 3298, ""name"": ""hallucination""}, {""id"": 3385, ""name"": ""cryogenics""}, {""id"": 3801, ""name"": ""space travel""}, {""id"": 4380, ""name"": ""black hole""}, {""id"": 6255, ""name"": ""insanity""}, {""id"": 6262, ""name"": ""delusion""}, {""id"": 8468, ""name"": ""crew""}, {""id"": 9820, ""name"": ""alternate dimension""}, {""id"": 10114, ""name"": ""evil spirit""}, {""id"": 10135, ""name"": ""hellgate""}, {""id"": 11001, ""name"": ""religion""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 14888, ""name"": ""burning man""}, {""id"": 18031, ""name"": ""rescue team""}, {""id"": 187844, ""name"": ""flashback""}, {""id"": 188989, ""name"": ""supernatural power""}, {""id"": 191586, ""name"": ""trapped in space""}, {""id"": 223504, ""name"": ""distress signal""}, {""id"": 227489, ""name"": ""derelict ship""}]",en,Event Horizon,"In the year 2047 a group of astronauts are sent to investigate and salvage the long lost starship ""Event Horizon"". The ship disappeared mysteriously 7 years before on its maiden voyage and with its return comes even more mystery as the crew of the ""Lewis and Clark"" discover the real truth behind its disappearance and something even more terrifying.",29.787135,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Impact Pictures"", ""id"": 248}, {""name"": ""Golar Productions"", ""id"": 2484}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/15/1997,26673242,96,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}]",Released,Infinite Space - Infinite Terror,Event Horizon,742,6.5
3100000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",,59457,[],en,Womb,"A woman's consuming love forces her to bear the clone of her dead beloved. From his infancy to manhood, she faces the unavoidable complexities of her controversial decision.",7.453347,"[{""name"": ""Razor Film Produktion GmbH"", ""id"": 703}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""HU"", ""name"": ""Hungary""}]",7/15/2010,0,111,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,What are the consequences of giving birth to your dead boyfriend?,Womb,92,5.9
45000000,"[{""id"": 53, ""name"": ""Thriller""}]",,9754,"[{""id"": 974, ""name"": ""bank""}, {""id"": 1576, ""name"": ""technology""}, {""id"": 1936, ""name"": ""blackmail""}, {""id"": 2157, ""name"": ""hacker""}, {""id"": 2350, ""name"": ""seattle""}, {""id"": 155555, ""name"": ""computer hacker""}, {""id"": 155584, ""name"": ""firewall""}]",en,Firewall,"State-of-the-art security system creator, Jack Stanfield has cemented his reputation as a man who's thought of everything. But when a criminal finds a way into Jack's personal life, everything Jack holds dear is suddenly at stake.",18.186026,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Thunder Road Pictures"", ""id"": 3528}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Beacon Pictures"", ""id"": 10157}, {""name"": ""Jon Shestack Productions"", ""id"": 10991}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",2/10/2006,82800000,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Nothing Is More Dangerous Than A Man With Everything To Lose.,Firewall,267,5.6
10000000,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}]",http://www.1dthisisus-movie.com/feature/mosaic/,164558,"[{""id"": 6029, ""name"": ""concert""}]",en,One Direction: This Is Us,"Go behind the scenes during One Directions sell out ""Take Me Home"" tour and experience life on the road.",7.944457,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Sony Pictures"", ""id"": 34}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/28/2013,0,92,"[{""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A motion picture event.,One Direction: This Is Us,201,8
5000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",,1415,"[{""id"": 242, ""name"": ""new york""}, {""id"": 612, ""name"": ""hotel""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1421, ""name"": ""birthday""}, {""id"": 1822, ""name"": ""bath""}, {""id"": 2334, ""name"": ""nightclub""}, {""id"": 2441, ""name"": ""donut""}, {""id"": 3298, ""name"": ""hallucination""}, {""id"": 4328, ""name"": ""costume""}, {""id"": 4958, ""name"": ""injection""}, {""id"": 4959, ""name"": ""death of a friend""}, {""id"": 5638, ""name"": ""arrest""}, {""id"": 6149, ""name"": ""police""}, {""id"": 8508, ""name"": ""party""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10200, ""name"": ""man man relationship""}, {""id"": 10594, ""name"": ""money""}, {""id"": 14964, ""name"": ""drug""}]",en,Party Monster,"The New York club scene of the 80s and 90s was a world like no other. Into this candy-colored, mirror ball playground stepped Michael Alig, a wannabe from nowhere special. Under the watchful eye of veteran club kid James St. James, Alig quickly rose to the top... and there was no place to go but down.",4.129165,"[{""name"": ""ContentFilm"", ""id"": 1420}]","[{""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/5/2003,742898,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,'Til death do they party...,Party Monster,58,5.9
6500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,9388,"[{""id"": 494, ""name"": ""father son relationship""}, {""id"": 592, ""name"": ""capitalism""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 919, ""name"": ""smoking""}, {""id"": 2251, ""name"": ""lie""}, {""id"": 3170, ""name"": ""cigarette""}, {""id"": 3664, ""name"": ""research""}, {""id"": 3703, ""name"": ""law""}, {""id"": 3721, ""name"": ""health""}, {""id"": 3983, ""name"": ""marketing""}, {""id"": 6078, ""name"": ""politics""}, {""id"": 6083, ""name"": ""politician""}, {""id"": 6357, ""name"": ""tobacco""}, {""id"": 9468, ""name"": ""liar""}, {""id"": 10123, ""name"": ""dark comedy""}, {""id"": 10163, ""name"": ""cancer""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10594, ""name"": ""money""}, {""id"": 11011, ""name"": ""morality""}, {""id"": 11514, ""name"": ""social satire""}, {""id"": 11732, ""name"": ""cigarette smoking""}, {""id"": 12094, ""name"": ""business""}, {""id"": 15086, ""name"": ""advertising""}, {""id"": 33720, ""name"": ""guilt""}, {""id"": 33740, ""name"": ""humiliation""}, {""id"": 159350, ""name"": ""lobby""}, {""id"": 171439, ""name"": ""bribe""}, {""id"": 188950, ""name"": ""corporation""}, {""id"": 209121, ""name"": ""lung cancer""}, {""id"": 219605, ""name"": ""lobbyist""}, {""id"": 219681, ""name"": ""tobacco industry""}, {""id"": 219731, ""name"": ""nicotine""}]",en,Thank You for Smoking,"The chief spokesperson and lobbyist Nick Naylor is the Vice-President of the Academy of Tobacco Studies. He is talented in speaking and spins argument to defend the cigarette industry in the most difficult situations. His best friends are Polly Bailey that works in the Moderation Council in alcohol business, and Bobby Jay Bliss of the gun business own advisory group SAFETY. They frequently meet each other in a bar and they self-entitle the Mod Squad a.k.a. Merchants of Death, disputing which industry has killed more people. Nick's greatest enemy is Vermont's Senator Ortolan Finistirre, who defends in the Senate the use a skull and crossed bones in the cigarette packs. Nick's son Joey Naylor lives with his mother, and has the chance to know his father in a business trip. When the ambitious reporter Heather Holloway betrays Nick disclosing confidences he had in bed with her, his life turns upside-down. But Nick is good in what he does for the mortgage.",29.01153,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Room 9 Entertainment"", ""id"": 3567}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/5/2005,24793509,92,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Tobacco lobbyist Nick Naylor is trying to SAVE YOUR ASH!,Thank You for Smoking,664,7.1
10000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,1989,"[{""id"": 279, ""name"": ""usa""}, {""id"": 369, ""name"": ""kaffeehaus""}, {""id"": 383, ""name"": ""poker""}, {""id"": 725, ""name"": ""lovesickness""}, {""id"": 828, ""name"": ""waitress""}, {""id"": 1010, ""name"": ""bar""}, {""id"": 1759, ""name"": ""night life""}, {""id"": 3752, ""name"": ""night""}, {""id"": 4232, ""name"": ""melancholy""}, {""id"": 5310, ""name"": ""approach""}, {""id"": 9957, ""name"": ""loneliness""}]",en,My Blueberry Nights,"Elizabeth has just been through a particularly nasty breakup, and now she's ready to leave her friends and memories behind as she chases her dreams across the country. In order to support herself on her journey, Elizabeth picks up a series of waitress jobs along the way. As Elizabeth crosses paths with a series of lost souls.",10.733761,"[{""name"": ""Block 2 Pictures"", ""id"": 539}, {""name"": ""Jet Tone Production"", ""id"": 540}, {""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Lou Yi Inc."", ""id"": 839}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]",5/16/2007,21786738,111,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,How do you say goodbye to someone you can't imagine living without?,My Blueberry Nights,190,6
63000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.austinpowers.com/,818,"[{""id"": 83, ""name"": ""saving the world""}, {""id"": 339, ""name"": ""submarine""}, {""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 402, ""name"": ""clone""}, {""id"": 470, ""name"": ""spy""}, {""id"": 720, ""name"": ""helicopter""}, {""id"": 1321, ""name"": ""gold""}, {""id"": 1375, ""name"": ""submachine gun""}, {""id"": 1423, ""name"": ""asteroid""}, {""id"": 1568, ""name"": ""undercover""}, {""id"": 1690, ""name"": ""belgium""}, {""id"": 1881, ""name"": ""dutch""}, {""id"": 1926, ""name"": ""car journey""}, {""id"": 2334, ""name"": ""nightclub""}, {""id"": 3290, ""name"": ""laser""}, {""id"": 3346, ""name"": ""sumo ringer""}, {""id"": 3371, ""name"": ""family history""}, {""id"": 3796, ""name"": ""auto""}, {""id"": 4507, ""name"": ""clowning""}, {""id"": 4539, ""name"": ""overweight man""}, {""id"": 4541, ""name"": ""conciliation""}, {""id"": 15267, ""name"": ""james bond spoof""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Austin Powers in Goldmember,"The world's most shagadelic spy continues his fight against Dr. Evil. This time, the diabolical doctor and his clone, Mini-Me, team up with a new foe -- '70s kingpin Goldmember. While pursuing the team of villains to stop them from world domination, Austin gets help from his dad and an old girlfriend.",40.137264,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Eric's Boy"", ""id"": 595}, {""name"": ""Team Todd"", ""id"": 598}, {""name"": ""Moving Pictures"", ""id"": 15888}, {""name"": ""Gratitude International"", ""id"": 52943}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/26/2002,296655431,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,He's still evil... He's still deadly... and he's still surrounded by frickin' idiots!,Austin Powers in Goldmember,979,5.9
12000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",,22345,"[{""id"": 1009, ""name"": ""baby""}, {""id"": 6257, ""name"": ""genius""}, {""id"": 155644, ""name"": ""toddler""}, {""id"": 234456, ""name"": ""baby geniuses""}]",en,Baby Geniuses,"Scientist hold talking, super-intelligent babies captive, but things take a turn for the worse when a mix-up occurs between a baby genius and its twin.",4.580081,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Crystal Sky Worldwide"", ""id"": 4077}, {""name"": ""Triumph"", ""id"": 4078}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/12/1999,36450736,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Think innocent. Think helpless. Think again. Naps are history.,Baby Geniuses,75,3.3
40000000,"[{""id"": 18, ""name"": ""Drama""}]",,3558,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 1252, ""name"": ""suicide attempt""}, {""id"": 1525, ""name"": ""puberty""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 6846, ""name"": ""borderline personality disorder""}]",en,"Girl, Interrupted","Set in the changing world of the late 1960's, Susanna Kaysen's prescribed ""short rest"" from a psychiatrist she had met only once becomes a strange, unknown journey into Alice's Wonderland, where she struggles with the thin line between normal and crazy. Susanna soon realizes how hard it is to get out once she has been committed, and she ultimately has to choose between the world of people who belong inside or the difficult world of reality outside.",10.713521,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""3 Arts Entertainment"", ""id"": 787}, {""name"": ""Global Entertainment Productions GmbH & Company Medien KG"", ""id"": 9269}, {""name"": ""Red Wagon Entertainment"", ""id"": 14440}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/21/1999,0,127,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"The crazy thing is, you're not crazy.","Girl, Interrupted",721,7.6
12000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.mynameiskhanthefilm.com/,26022,"[{""id"": 10540, ""name"": ""bollywood""}]",en,My Name Is Khan,"Rizwan Khan, a Muslim from the Borivali section of Mumbai, has Asperger's syndrome. He marries a Hindu single mother, Mandira, in San Francisco. After 9/11, Rizwan is detained by authorities at LAX who treat him as a terrorist because of his condition and his race.",14.719886,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Red Chillies Entertainment"", ""id"": 2343}, {""name"": ""Foxstar"", ""id"": 4450}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/12/2010,42345360,145,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}, {""iso_639_1"": ""ur"", ""name"": ""\u0627\u0631\u062f\u0648""}]",Released,I am Muslim and i am not a terrorist,My Name Is Khan,232,7.7
